filename,width,height,class,xmin,ymin,xmax,ymax
pic_2019-12-13_11_21_33_064823_002852.jpg,1920,1080,leaf,518,1043,526,1080
pic_2019-12-13_11_21_33_064823_002852.jpg,1920,1080,leaf,425,1059,439,1079
pic_2019-12-13_11_21_33_064823_002852.jpg,1920,1080,leaf,949,913,895,1024
pic_2019-12-13_11_21_33_064823_002852.jpg,1920,1080,leaf,841,1039,844,1073
pic_2019-12-13_11_21_33_064823_002852.jpg,1920,1080,leaf,1378,925,1310,1005
pic_2019-12-13_11_21_33_064823_002852.jpg,1920,1080,leaf,1247,1016,1248,1077
pic_2019-12-13_11_21_33_064823_002852.jpg,1920,1080,leaf,1151,1063,1168,1079
pic_2019-12-13_11_21_33_064823_002852.jpg,1920,1080,leaf,1685,973,1592,1019
pic_2019-12-13_11_21_33_064823_002852.jpg,1920,1080,leaf,1569,1013,1557,1071
pic_2019-12-13_11_21_33_064823_002852.jpg,1920,1080,leaf,1467,1055,1505,1071
pic_2019-12-13_11_21_33_064823_002852.jpg,1920,1080,leaf,1755,1009,1821,1055
pic_2019-12-13_11_21_33_064823_002852.jpg,1920,1080,leaf,1919,909,1894,1011
pic_2019-12-16_15_06_25_832063_000003.jpg,1920,1080,leaf,214,806,141,838
pic_2019-12-16_15_06_25_832063_000003.jpg,1920,1080,leaf,23,1031,4,1051
pic_2019-12-16_15_06_25_832063_000003.jpg,1920,1080,leaf,216,904,268,936
pic_2019-12-16_15_06_25_832063_000003.jpg,1920,1080,leaf,169,591,205,655
pic_2019-12-16_15_06_25_832063_000003.jpg,1920,1080,leaf,334,785,338,857
pic_2019-12-16_15_06_25_832063_000003.jpg,1920,1080,leaf,462,877,409,859
pic_2019-12-16_15_06_25_832063_000003.jpg,1920,1080,leaf,382,1022,359,1054
pic_2019-12-16_15_06_25_832063_000003.jpg,1920,1080,leaf,509,647,565,693
pic_2019-12-16_15_06_25_832063_000003.jpg,1920,1080,leaf,585,892,651,933
pic_2019-12-16_15_06_25_832063_000003.jpg,1920,1080,leaf,734,765,722,830
pic_2019-12-16_15_06_25_832063_000003.jpg,1920,1080,leaf,961,724,896,788
pic_2019-12-16_15_06_25_832063_000003.jpg,1920,1080,leaf,787,1007,763,1034
pic_2020-02-12T20_00_16_364Z_000021.jpg,3280,2464,leaf,461,865,304,946
pic_2020-02-12T20_00_16_364Z_000021.jpg,3280,2464,leaf,565,536,599,692
pic_2020-02-12T20_00_16_364Z_000021.jpg,3280,2464,leaf,1282,1056,1247,1241
pic_2020-02-12T20_00_16_364Z_000021.jpg,3280,2464,leaf,1513,778,1461,987
pic_2020-02-12T20_00_16_364Z_000021.jpg,3280,2464,leaf,2340,1114,2161,1102
pic_2020-02-12T20_00_16_364Z_000021.jpg,3280,2464,leaf,2323,1681,2173,1588
pic_2019-12-16_15_13_52_902903_000293.jpg,1920,1080,leaf,196,978,149,1010
pic_2019-12-16_15_13_52_902903_000293.jpg,1920,1080,leaf,96,823,147,869
pic_2019-12-16_15_13_52_902903_000293.jpg,1920,1080,leaf,448,941,426,1007
pic_2019-12-16_15_13_52_902903_000293.jpg,1920,1080,leaf,635,1010,560,1042
pic_2019-12-16_15_13_52_902903_000293.jpg,1920,1080,leaf,583,785,622,856
pic_2019-12-16_15_13_52_902903_000293.jpg,1920,1080,leaf,749,987,743,1046
pic_2019-12-16_15_13_52_902903_000293.jpg,1920,1080,leaf,802,1077,845,1054
pic_2019-12-16_15_13_52_902903_000293.jpg,1920,1080,leaf,926,848,969,898
pic_2019-12-16_15_13_52_902903_000293.jpg,1920,1080,leaf,1111,945,1102,1013
pic_2019-12-16_15_13_52_902903_000293.jpg,1920,1080,leaf,1345,915,1283,960
pic_2019-12-16_15_17_04_605811_000401.jpg,1920,1080,leaf,365,712,303,756
pic_2019-12-16_15_17_04_605811_000401.jpg,1920,1080,leaf,151,662,151,735
pic_2019-12-16_15_17_04_605811_000401.jpg,1920,1080,leaf,2,897,52,916
pic_2019-12-16_15_17_04_605811_000401.jpg,1920,1080,leaf,202,969,181,1009
pic_2019-12-16_15_17_04_605811_000401.jpg,1920,1080,leaf,291,538,332,576
pic_2019-12-16_15_17_04_605811_000401.jpg,1920,1080,leaf,444,859,483,898
pic_2019-12-16_15_17_04_605811_000401.jpg,1920,1080,leaf,618,963,597,1000
pic_2019-12-16_15_17_04_605811_000401.jpg,1920,1080,leaf,812,739,748,768
pic_2019-12-16_15_17_04_605811_000401.jpg,1920,1080,leaf,630,667,606,732
pic_2019-12-16_15_17_04_605811_000401.jpg,1920,1080,leaf,10,671,64,735
pic_2019-12-16_15_17_04_605811_000401.jpg,1920,1080,leaf,739,538,777,608
pic_2019-12-16_15_17_04_605811_000401.jpg,1920,1080,leaf,795,833,837,866
pic_2019-12-16_15_17_04_605811_000401.jpg,1920,1080,leaf,917,720,907,785
pic_2019-12-16_15_17_04_605811_000401.jpg,1920,1080,leaf,1099,800,1035,788
pic_2019-12-16_15_17_04_605811_000401.jpg,1920,1080,leaf,949,945,933,972
pic_2019-12-16_15_17_04_605811_000401.jpg,1920,1080,leaf,1091,587,1146,653
pic_2019-12-16_15_17_04_605811_000401.jpg,1920,1080,leaf,1126,830,1173,860
pic_2019-12-16_15_17_04_605811_000401.jpg,1920,1080,leaf,1273,699,1256,767
pic_2019-12-16_15_17_04_605811_000401.jpg,1920,1080,leaf,1498,667,1439,718
pic_2019-12-16_15_17_04_605811_000401.jpg,1920,1080,leaf,1326,938,1297,962
pic_2019-12-16_15_19_12_539017_000486.jpg,1920,1080,leaf,8,721,67,758
pic_2019-12-16_15_19_12_539017_000486.jpg,1920,1080,leaf,111,862,28,895
pic_2019-12-16_15_19_12_539017_000486.jpg,1920,1080,leaf,264,770,258,854
pic_2019-12-16_15_19_12_539017_000486.jpg,1920,1080,leaf,102,1000,170,1022
pic_2019-12-16_15_19_12_539017_000486.jpg,1920,1080,leaf,483,818,423,854
pic_2019-12-16_15_19_12_539017_000486.jpg,1920,1080,leaf,545,960,583,1000
pic_2019-12-16_15_19_12_539017_000486.jpg,1920,1080,leaf,411,656,459,699
pic_2019-12-16_15_19_12_539017_000486.jpg,1920,1080,leaf,733,773,713,841
pic_2019-12-16_15_19_12_539017_000486.jpg,1920,1080,leaf,914,839,834,879
pic_2019-12-16_15_19_12_539017_000486.jpg,1920,1080,leaf,839,646,877,712
pic_2019-12-16_15_19_12_539017_000486.jpg,1920,1080,leaf,895,932,948,971
pic_2019-12-16_15_19_12_539017_000486.jpg,1920,1080,leaf,1205,909,1138,888
pic_2019-12-16_15_19_12_539017_000486.jpg,1920,1080,leaf,1007,823,1004,889
pic_2019-12-16_15_19_12_539017_000486.jpg,1920,1080,leaf,1044,1045,1028,1071
pic_2019-12-16_15_19_12_539017_000486.jpg,1920,1080,leaf,1211,927,1277,960
pic_2019-12-16_15_19_12_539017_000486.jpg,1920,1080,leaf,1191,685,1244,759
pic_2019-12-16_15_19_12_539017_000486.jpg,1920,1080,leaf,1361,797,1347,866
pic_2019-12-16_15_19_12_539017_000486.jpg,1920,1080,leaf,1589,764,1528,817
pic_2019-12-16_15_19_12_539017_000486.jpg,1920,1080,leaf,1420,1030,1385,1062
pic_2019-12-16_15_26_42_845801_000777.jpg,1920,1080,leaf,99,836,149,892
pic_2019-12-16_15_26_42_845801_000777.jpg,1920,1080,leaf,146,1034,95,1074
pic_2019-12-16_15_26_42_845801_000777.jpg,1920,1080,leaf,306,981,300,1054
pic_2019-12-16_15_26_42_845801_000777.jpg,1920,1080,leaf,332,910,405,950
pic_2019-12-16_15_26_42_845801_000777.jpg,1920,1080,leaf,635,983,627,1053
pic_2019-12-16_15_26_42_845801_000777.jpg,1920,1080,leaf,842,1027,786,1066
pic_2019-12-16_15_26_42_845801_000777.jpg,1920,1080,leaf,787,873,830,918
pic_2019-12-16_15_26_42_845801_000777.jpg,1920,1080,leaf,1087,987,1049,1051
pic_2019-12-16_15_26_42_845801_000777.jpg,1920,1080,leaf,1247,1049,1209,1072
pic_2019-12-16_15_26_42_845801_000777.jpg,1920,1080,leaf,1152,842,1193,913
pic_2019-12-16_15_26_42_845801_000777.jpg,1920,1080,leaf,1330,1018,1321,1069
pic_2019-12-16_15_26_42_845801_000777.jpg,1920,1080,leaf,1524,901,1568,977
pic_2019-12-16_15_26_42_845801_000777.jpg,1920,1080,leaf,1663,994,1649,1062
pic_2019-12-16_15_26_42_845801_000777.jpg,1920,1080,leaf,1870,984,1802,1030
pic_2019-12-16_15_29_54_722892_000883.jpg,1920,1080,leaf,309,745,250,797
pic_2019-12-16_15_29_54_722892_000883.jpg,1920,1080,leaf,52,750,42,835
pic_2019-12-16_15_29_54_722892_000883.jpg,1920,1080,leaf,90,1007,67,1040
pic_2019-12-16_15_29_54_722892_000883.jpg,1920,1080,leaf,358,862,403,916
pic_2019-12-16_15_29_54_722892_000883.jpg,1920,1080,leaf,284,552,334,615
pic_2019-12-16_15_29_54_722892_000883.jpg,1920,1080,leaf,486,680,471,773
pic_2019-12-16_15_29_54_722892_000883.jpg,1920,1080,leaf,680,771,595,801
pic_2019-12-16_15_29_54_722892_000883.jpg,1920,1080,leaf,535,591,604,653
pic_2019-12-16_15_29_54_722892_000883.jpg,1920,1080,leaf,642,904,704,927
pic_2019-12-16_15_29_54_722892_000883.jpg,1920,1080,leaf,805,683,796,756
pic_2019-12-16_15_29_54_722892_000883.jpg,1920,1080,leaf,998,733,934,774
pic_2019-12-16_15_29_54_722892_000883.jpg,1920,1080,leaf,822,977,802,1012
pic_2019-12-16_15_29_54_722892_000883.jpg,1920,1080,leaf,486,1000,473,1027
pic_2019-12-16_15_29_54_722892_000883.jpg,1920,1080,leaf,967,567,1022,632
pic_2019-12-16_15_29_54_722892_000883.jpg,1920,1080,leaf,1055,869,1102,913
pic_2019-12-16_15_29_54_722892_000883.jpg,1920,1080,leaf,1238,693,1205,771
pic_2019-12-16_15_29_54_722892_000883.jpg,1920,1080,leaf,1401,761,1329,791
pic_2019-12-16_15_29_54_722892_000883.jpg,1920,1080,leaf,1208,971,1185,1006
pic_2019-12-16_15_29_54_722892_000883.jpg,1920,1080,leaf,1355,848,1409,886
pic_2019-12-16_15_29_54_722892_000883.jpg,1920,1080,leaf,1300,570,1348,653
pic_2019-12-16_15_29_54_722892_000883.jpg,1920,1080,leaf,1479,739,1473,807
pic_2019-12-16_15_29_54_722892_000883.jpg,1920,1080,leaf,1731,820,1654,810
pic_2019-12-16_15_29_54_722892_000883.jpg,1920,1080,leaf,1512,953,1494,984
pic_2019-12-16_15_29_54_722892_000883.jpg,1920,1080,leaf,1663,844,1716,879
pic_2019-12-16_15_29_54_722892_000883.jpg,1920,1080,leaf,1681,618,1728,706
pic_2019-12-16_15_29_54_722892_000883.jpg,1920,1080,leaf,1805,727,1795,794
pic_2019-12-16_15_29_54_722892_000883.jpg,1920,1080,leaf,1916,771,1869,807
pic_2019-12-16_15_29_54_722892_000883.jpg,1920,1080,leaf,1860,951,1828,971
pic_2019-12-16_15_30_58_796606_000938.jpg,1920,1080,leaf,317,868,374,928
pic_2019-12-16_15_30_58_796606_000938.jpg,1920,1080,leaf,529,992,520,1054
pic_2019-12-16_15_30_58_796606_000938.jpg,1920,1080,leaf,571,924,636,966
pic_2019-12-16_15_30_58_796606_000938.jpg,1920,1080,leaf,846,989,837,1056
pic_2019-12-16_15_30_58_796606_000938.jpg,1920,1080,leaf,1043,1037,995,1072
pic_2019-12-16_15_30_58_796606_000938.jpg,1920,1080,leaf,1007,900,1078,956
pic_2019-12-16_15_30_58_796606_000938.jpg,1920,1080,leaf,1276,998,1253,1059
pic_2019-12-16_15_30_58_796606_000938.jpg,1920,1080,leaf,1333,853,1380,927
pic_2019-12-16_15_30_58_796606_000938.jpg,1920,1080,leaf,1719,918,1760,1003
pic_2019-12-16_15_30_58_796606_000938.jpg,1920,1080,leaf,1836,1010,1823,1066
pic_2019-12-16_15_30_58_796606_000938.jpg,1920,1080,leaf,358,1042,334,1074
pic_2019-12-16_15_30_58_796606_000938.jpg,1920,1080,leaf,1515,1022,1515,1078
pic_2019-12-16_15_30_58_796606_000938.jpg,1920,1080,leaf,1445,1063,1418,1075
pic_2020-02-17T17_04_29_479Z_000294.jpg,3280,2464,leaf,73,73,77,426
pic_2020-02-17T17_04_29_479Z_000294.jpg,3280,2464,leaf,1438,1489,1207,1329
pic_2020-02-17T17_04_29_479Z_000294.jpg,3280,2464,leaf,952,1952,787,1858
pic_2020-02-17T17_04_29_479Z_000294.jpg,3280,2464,leaf,1544,630,1278,599
pic_2020-02-17T17_04_29_479Z_000294.jpg,3280,2464,leaf,1611,477,1427,356
pic_2020-02-17T17_04_29_479Z_000294.jpg,3280,2464,leaf,3290,854,3204,811
pic_2020-02-12T20_00_16_364Z_000035.jpg,3280,2464,leaf,432,1276,287,1397
pic_2020-02-12T20_00_16_364Z_000035.jpg,3280,2464,leaf,27,1652,148,1692
pic_2020-02-12T20_00_16_364Z_000035.jpg,3280,2464,leaf,640,1027,680,1201
pic_2020-02-12T20_00_16_364Z_000035.jpg,3280,2464,leaf,1305,1582,1282,1739
pic_2020-02-12T20_00_16_364Z_000035.jpg,3280,2464,leaf,1536,1351,1461,1530
pic_2020-02-12T20_00_16_364Z_000035.jpg,3280,2464,leaf,2572,1698,2346,1681
pic_2020-02-12T20_00_16_364Z_000035.jpg,3280,2464,leaf,2340,2086,2132,2028
pic_2020-02-17T17_04_29_479Z_000297.jpg,3280,2464,leaf,956,2074,768,1952
pic_2020-02-17T17_04_29_479Z_000297.jpg,3280,2464,leaf,152,1968,257,1737
pic_2020-02-17T17_04_29_479Z_000297.jpg,3280,2464,leaf,81,234,89,481
pic_2020-02-17T17_04_29_479Z_000297.jpg,3280,2464,leaf,972,89,815,250
pic_2020-02-17T17_04_29_479Z_000297.jpg,3280,2464,leaf,1564,720,1454,705
pic_2020-02-17T17_04_29_479Z_000297.jpg,3280,2464,leaf,768,1030,1030,1003
pic_2020-02-17T17_04_29_479Z_000297.jpg,3280,2464,leaf,972,1854,1187,1760
pic_2020-02-17T17_04_29_479Z_000297.jpg,3280,2464,leaf,1019,124,1227,328
pic_2020-02-17T17_04_29_479Z_000301.jpg,3280,2464,leaf,61,360,61,768
pic_2020-02-17T17_04_29_479Z_000301.jpg,3280,2464,leaf,983,179,799,305
pic_2020-02-17T17_04_29_479Z_000301.jpg,3280,2464,leaf,1564,858,1230,842
pic_2020-02-17T17_04_29_479Z_000301.jpg,3280,2464,leaf,1466,1713,1199,1560
pic_2020-02-17T17_04_29_479Z_000301.jpg,3280,2464,leaf,928,2215,771,2098
pic_2020-02-17T17_04_29_479Z_000301.jpg,3280,2464,leaf,975,1992,1230,1905
pic_2020-02-17T17_04_29_479Z_000301.jpg,3280,2464,leaf,736,1168,1121,1195
pic_2020-02-17T17_04_29_479Z_000301.jpg,3280,2464,leaf,979,234,1089,383
pic_2020-02-17T17_04_29_479Z_000301.jpg,3280,2464,leaf,1611,10,1674,214
pic_2020-02-17T17_04_29_479Z_000301.jpg,3280,2464,leaf,2078,532,2090,744
pic_2020-02-17T17_04_29_479Z_000301.jpg,3280,2464,leaf,2568,242,2423,462
pic_2020-02-17T17_04_29_479Z_000301.jpg,3280,2464,leaf,2949,195,2796,399
pic_2020-02-17T17_04_29_479Z_000301.jpg,3280,2464,leaf,3290,1101,3078,1011
pic_2020-02-17T17_04_29_479Z_000306.jpg,3280,2464,leaf,46,571,77,870
pic_2020-02-17T17_04_29_479Z_000306.jpg,3280,2464,leaf,964,340,768,528
pic_2020-02-17T17_04_29_479Z_000306.jpg,3280,2464,leaf,1497,1011,1183,1015
pic_2020-02-17T17_04_29_479Z_000306.jpg,3280,2464,leaf,1438,1862,1176,1729
pic_2020-02-17T17_04_29_479Z_000306.jpg,3280,2464,leaf,948,2408,787,2310
pic_2020-02-17T17_04_29_479Z_000306.jpg,3280,2464,leaf,948,2180,1191,2078
pic_2020-02-17T17_04_29_479Z_000306.jpg,3280,2464,leaf,724,1372,1062,1340
pic_2020-02-17T17_04_29_479Z_000306.jpg,3280,2464,leaf,932,430,1066,552
pic_2020-02-17T17_04_29_479Z_000306.jpg,3280,2464,leaf,1544,128,1627,379
pic_2020-02-17T17_04_29_479Z_000307.jpg,3280,2464,leaf,65,615,65,862
pic_2020-02-17T17_04_29_479Z_000307.jpg,3280,2464,leaf,960,387,728,571
pic_2020-02-17T17_04_29_479Z_000307.jpg,3280,2464,leaf,1470,1034,1172,1046
pic_2020-02-17T17_04_29_479Z_000307.jpg,3280,2464,leaf,1419,1870,1156,1760
pic_2020-02-17T17_04_29_479Z_000307.jpg,3280,2464,leaf,944,2427,775,2321
pic_2020-02-17T17_04_29_479Z_000307.jpg,3280,2464,leaf,940,2235,1219,2133
pic_2020-02-17T17_04_29_479Z_000307.jpg,3280,2464,leaf,720,1391,1074,1391
pic_2020-02-17T17_04_29_479Z_000307.jpg,3280,2464,leaf,928,462,1160,681
pic_2020-02-17T17_04_29_479Z_000307.jpg,3280,2464,leaf,1501,167,1584,367
pic_2020-02-17T17_04_29_479Z_000307.jpg,3280,2464,leaf,2207,46,2219,226
pic_2020-02-17T17_04_29_479Z_000315.jpg,3280,2464,leaf,89,905,81,1254
pic_2020-02-17T17_04_29_479Z_000315.jpg,3280,2464,leaf,995,611,779,803
pic_2020-02-17T17_04_29_479Z_000315.jpg,3280,2464,leaf,1474,1258,1211,1293
pic_2020-02-17T17_04_29_479Z_000315.jpg,3280,2464,leaf,1415,2109,1211,2027
pic_2020-02-17T17_04_29_479Z_000315.jpg,3280,2464,leaf,1741,2259,1576,2251
pic_2020-02-17T17_04_29_479Z_000315.jpg,3280,2464,leaf,748,1639,1101,1650
pic_2020-02-17T17_04_29_479Z_000315.jpg,3280,2464,leaf,944,728,1081,866
pic_2020-02-17T17_04_29_479Z_000315.jpg,3280,2464,leaf,1529,481,1611,717
pic_2020-02-17T17_04_29_479Z_000315.jpg,3280,2464,leaf,2902,595,2784,666
pic_2020-02-17T17_04_29_479Z_000320.jpg,3280,2464,leaf,1113,1454,921,1356
pic_2020-02-17T17_04_29_479Z_000320.jpg,3280,2464,leaf,22,1121,100,1207
pic_2020-02-17T17_04_29_479Z_000320.jpg,3280,2464,leaf,1619,1070,1407,905
pic_2020-02-17T17_04_29_479Z_000320.jpg,3280,2464,leaf,18,238,77,367
pic_2020-02-17T17_04_29_479Z_000320.jpg,3280,2464,leaf,226,34,183,183
pic_2020-02-17T17_04_29_479Z_000320.jpg,3280,2464,leaf,1642,171,1368,140
pic_2020-02-17T17_04_29_479Z_000320.jpg,3280,2464,leaf,669,18,571,85
pic_2020-02-17T17_04_29_479Z_000320.jpg,3280,2464,leaf,889,477,1246,465
pic_2020-02-17T17_04_29_479Z_000320.jpg,3280,2464,leaf,1097,1309,1368,1187
pic_2020-02-24T23_51_41_287Z_000000.jpg,3280,2464,leaf,2363,1291,2065,1066
pic_2020-02-24T23_51_41_287Z_000000.jpg,3280,2464,leaf,2642,737,2288,468
pic_2020-02-24T23_51_41_287Z_000000.jpg,3280,2464,leaf,80,1440,537,1274
pic_2020-02-24T23_51_41_287Z_000000.jpg,3280,2464,leaf,835,1289,730,1137
pic_2020-02-24T23_51_41_287Z_000000.jpg,3280,2464,leaf,34,671,371,644
pic_2020-02-24T23_51_41_287Z_000000.jpg,3280,2464,leaf,1101,446,529,258
pic_2020-02-24T23_51_41_287Z_000000.jpg,3280,2464,leaf,166,1599,19,1508
pic_2020-02-24T23_54_28_384Z_000028.jpg,3280,2464,leaf,2346,2090,2131,1906
pic_2020-02-24T23_54_28_384Z_000028.jpg,3280,2464,leaf,2578,1540,2212,1318
pic_2020-02-24T23_54_28_384Z_000028.jpg,3280,2464,leaf,2595,253,1882,534
pic_2020-02-24T23_54_28_384Z_000028.jpg,3280,2464,leaf,34,2424,537,2212
pic_2020-02-24T23_54_28_384Z_000028.jpg,3280,2464,leaf,761,2087,439,1926
pic_2020-02-24T23_54_28_384Z_000028.jpg,3280,2464,leaf,12,1599,400,1591
pic_2020-02-24T23_54_28_384Z_000028.jpg,3280,2464,leaf,1069,1325,549,1215
pic_2020-02-24T23_54_28_384Z_000028.jpg,3280,2464,leaf,21,583,249,642
pic_2020-02-24T23_54_28_384Z_000028.jpg,3280,2464,leaf,664,392,500,251
pic_2020-02-24T23_54_28_384Z_000028.jpg,3280,2464,leaf,622,175,468,19
pic_2020-02-24T23_54_28_384Z_000028.jpg,3280,2464,leaf,988,2,1042,295
pic_2020-02-24T23_54_28_384Z_000028.jpg,3280,2464,leaf,1313,9,1321,361
pic_2020-02-24T23_54_28_384Z_000028.jpg,3280,2464,leaf,1452,11,1452,453
pic_2020-02-24T23_54_28_384Z_000028.jpg,3280,2464,leaf,1692,422,1982,16
pic_2020-02-24T23_54_28_384Z_000119.jpg,3280,2464,leaf,2871,1875,2630,1743
pic_2020-02-24T23_54_28_384Z_000119.jpg,3280,2464,leaf,2600,2410,2432,2258
pic_2020-02-24T23_54_28_384Z_000119.jpg,3280,2464,leaf,2842,615,2312,847
pic_2020-02-24T23_54_28_384Z_000119.jpg,3280,2464,leaf,2661,19,2380,305
pic_2020-02-24T23_54_28_384Z_000119.jpg,3280,2464,leaf,1743,11,1746,656
pic_2020-02-24T23_54_28_384Z_000119.jpg,3280,2464,leaf,1604,380,1606,754
pic_2020-02-24T23_54_28_384Z_000119.jpg,3280,2464,leaf,1196,9,1269,439
pic_2020-02-24T23_54_28_384Z_000119.jpg,3280,2464,leaf,293,370,598,380
pic_2020-02-24T23_54_28_384Z_000119.jpg,3280,2464,leaf,945,788,798,627
pic_2020-02-24T23_54_28_384Z_000119.jpg,3280,2464,leaf,429,19,227,287
pic_2020-02-24T23_54_28_384Z_000119.jpg,3280,2464,leaf,249,974,468,974
pic_2020-02-24T23_54_28_384Z_000119.jpg,3280,2464,leaf,879,1648,1313,1687
pic_2020-02-24T23_54_28_384Z_000119.jpg,3280,2464,leaf,202,2012,656,1970
pic_2020-02-24T23_54_28_384Z_000119.jpg,3280,2464,leaf,1064,2451,837,2300
pic_2020-02-24T23_54_28_384Z_000143.jpg,3280,2464,leaf,2722,1963,2534,1801
pic_2020-02-24T23_54_28_384Z_000143.jpg,3280,2464,leaf,2988,1401,2820,1259
pic_2020-02-24T23_54_28_384Z_000143.jpg,3280,2464,leaf,522,2246,896,2073
pic_2020-02-24T23_54_28_384Z_000143.jpg,3280,2464,leaf,1167,1919,937,1780
pic_2020-02-24T23_54_28_384Z_000143.jpg,3280,2464,leaf,307,1484,796,1425
pic_2020-02-24T23_54_28_384Z_000143.jpg,3280,2464,leaf,1445,1198,891,1052
pic_2020-02-24T23_54_28_384Z_000143.jpg,3280,2464,leaf,378,453,676,510
pic_2020-02-24T23_54_28_384Z_000143.jpg,3280,2464,leaf,1032,314,861,107
pic_2020-02-24T23_54_28_384Z_000143.jpg,3280,2464,leaf,612,2407,317,2195
pic_2020-02-24T23_54_28_384Z_000143.jpg,3280,2464,leaf,19,1926,205,1833
pic_2020-02-24T23_54_28_384Z_000143.jpg,3280,2464,leaf,2068,312,2278,7
pic_2020-02-24T23_54_28_384Z_000143.jpg,3280,2464,leaf,2471,278,2974,92
pic_2020-02-12T20_00_16_364Z_000038.jpg,3280,2464,leaf,449,1380,322,1484
pic_2020-02-12T20_00_16_364Z_000038.jpg,3280,2464,leaf,9,1750,200,1802
pic_2020-02-12T20_00_16_364Z_000038.jpg,3280,2464,leaf,594,2149,466,2207
pic_2020-02-12T20_00_16_364Z_000038.jpg,3280,2464,leaf,605,1154,646,1311
pic_2020-02-12T20_00_16_364Z_000038.jpg,3280,2464,leaf,1247,1692,1247,1831
pic_2020-02-12T20_00_16_364Z_000038.jpg,3280,2464,leaf,1467,1484,1421,1640
pic_2020-02-12T20_00_16_364Z_000038.jpg,3280,2464,leaf,2670,2051,2468,1999
pic_2020-02-12T20_00_16_364Z_000038.jpg,3280,2464,leaf,2364,2196,2161,2109
pic_2020-02-24T23_54_28_384Z_000228.jpg,3280,2464,leaf,2901,2112,2651,1911
pic_2020-02-24T23_54_28_384Z_000228.jpg,3280,2464,leaf,3172,1538,2862,1340
pic_2020-02-24T23_54_28_384Z_000228.jpg,3280,2464,leaf,3179,231,2573,473
pic_2020-02-24T23_54_28_384Z_000228.jpg,3280,2464,leaf,2612,9,2376,287
pic_2020-02-24T23_54_28_384Z_000228.jpg,3280,2464,leaf,744,2402,1115,2246
pic_2020-02-24T23_54_28_384Z_000228.jpg,3280,2464,leaf,1365,2097,1174,1933
pic_2020-02-24T23_54_28_384Z_000228.jpg,3280,2464,leaf,471,1643,920,1606
pic_2020-02-24T23_54_28_384Z_000228.jpg,3280,2464,leaf,1640,1352,1247,1267
pic_2020-02-24T23_54_28_384Z_000228.jpg,3280,2464,leaf,532,622,883,685
pic_2020-02-24T23_54_28_384Z_000228.jpg,3280,2464,leaf,1233,480,1108,275
pic_2020-02-24T23_54_28_384Z_000228.jpg,3280,2464,leaf,95,2,95,370
pic_2020-02-24T23_54_28_384Z_000228.jpg,3280,2464,leaf,664,2444,546,2370
pic_2020-02-24T23_54_28_384Z_000228.jpg,3280,2464,leaf,1572,9,1694,351
pic_2020-02-24T23_54_28_384Z_000228.jpg,3280,2464,leaf,2080,317,2070,16
pic_2020-02-24T23_54_28_384Z_000291.jpg,3280,2464,leaf,920,1838,1401,1601
pic_2020-02-24T23_54_28_384Z_000291.jpg,3280,2464,leaf,3059,1611,2818,1423
pic_2020-02-24T23_54_28_384Z_000291.jpg,3280,2464,leaf,1042,1985,791,1780
pic_2020-02-24T23_54_28_384Z_000291.jpg,3280,2464,leaf,1560,1577,1387,1403
pic_2020-02-24T23_54_28_384Z_000291.jpg,3280,2464,leaf,698,1106,1157,1054
pic_2020-02-24T23_54_28_384Z_000291.jpg,3280,2464,leaf,1799,834,1387,673
pic_2020-02-24T23_54_28_384Z_000291.jpg,3280,2464,leaf,717,80,1047,95
pic_2020-02-24T23_54_28_384Z_000427.jpg,3280,2464,leaf,1223,2358,1689,2129
pic_2020-02-24T23_54_28_384Z_000427.jpg,3280,2464,leaf,3274,2024,3091,1877
pic_2020-02-24T23_54_28_384Z_000427.jpg,3280,2464,leaf,920,1604,1640,1555
pic_2020-02-24T23_54_28_384Z_000427.jpg,3280,2464,leaf,1799,2065,1572,1897
pic_2020-02-24T23_54_28_384Z_000427.jpg,3280,2464,leaf,1211,2454,1010,2314
pic_2020-02-24T23_54_28_384Z_000427.jpg,3280,2464,leaf,3252,1311,3106,1245
pic_2020-02-24T23_54_28_384Z_000427.jpg,3280,2464,leaf,937,593,1328,656
pic_2020-02-24T23_54_28_384Z_000427.jpg,3280,2464,leaf,2065,1306,1548,1193
pic_2020-02-24T23_54_28_384Z_000427.jpg,3280,2464,leaf,3257,329,2979,480
pic_2020-02-24T23_54_28_384Z_000427.jpg,3280,2464,leaf,2879,239,3076,16
pic_2020-02-24T23_54_28_384Z_000427.jpg,3280,2464,leaf,422,21,459,495
pic_2020-02-24T23_54_28_384Z_000427.jpg,3280,2464,leaf,556,21,559,475
pic_2020-02-24T23_54_28_384Z_000427.jpg,3280,2464,leaf,732,439,996,4
pic_2020-02-24T23_54_28_384Z_000427.jpg,3280,2464,leaf,1614,429,1482,217
pic_2020-02-24T23_54_28_384Z_000427.jpg,3280,2464,leaf,2398,11,2424,444
pic_2020-02-24T23_54_28_384Z_000427.jpg,3280,2464,leaf,2510,510,2534,2
pic_2020-02-24T23_54_28_384Z_000427.jpg,3280,2464,leaf,1787,290,1504,11
pic_2020-02-24T23_54_28_384Z_000427.jpg,3280,2464,leaf,2185,373,2070,4
pic_2020-02-24T23_54_28_384Z_000427.jpg,3280,2464,leaf,241,1044,0,715
